#airline_name	IATA_country_source	airport_source	IATA_destination_country	destination_country
FR	France	LIG	United Kingdom	STN
FR	France	LIL	France	MRS
FR	France	LIL	Portugal	OPO
FR	Portugal	LIS	Belgium	BRU
FR	Portugal	LIS	France	BVA
FR	Portugal	LIS	France	DLE
FR	Portugal	LIS	Ireland	DUB
FR	Portugal	LIS	Portugal	FAO
FR	Portugal	LIS	Germany	HHN
FR	Portugal	LIS	United Kingdom	MAN
FR	Portugal	LIS	France	MRS
FR	Portugal	LIS	Portugal	OPO
FR	Portugal	LIS	Italy	PSA
FR	Portugal	LIS	United Kingdom	STN
FR	Austria	LNZ	United Kingdom	STN
FR	Spain	LPA	Spain	BCN
FR	Spain	LPA	Italy	BGY
FR	Spain	LPA	United Kingdom	BHX
FR	Spain	LPA	United Kingdom	BOH
FR	Spain	LPA	Germany	BRE
FR	Spain	LPA	United Kingdom	BRS
FR	Spain	LPA	Belgium	CRL
FR	Spain	LPA	Ireland	DUB
FR	Spain	LPA	United Kingdom	EDI
FR	Spain	LPA	Netherlands	EIN
FR	Spain	LPA	United Kingdom	EMA
FR	Spain	LPA	Germany	FKB
FR	Spain	LPA	United Kingdom	LPL
FR	Spain	LPA	United Kingdom	LTN
FR	Spain	LPA	Spain	MAD
FR	Spain	LPA	United Kingdom	MAN
FR	Spain	LPA	Germany	NRN
FR	Spain	LPA	Portugal	OPO
FR	Spain	LPA	Ireland	ORK
FR	Spain	LPA	United Kingdom	PIK
FR	Spain	LPA	Italy	PSA
FR	Spain	LPA	Spain	SCQ
FR	Spain	LPA	Spain	SDR
FR	Spain	LPA	United Kingdom	STN
FR	Spain	LPA	Spain	SVQ
FR	Spain	LPA	Spain	VLC
FR	United Kingdom	LPL	Spain	ACE
FR	United Kingdom	LPL	Spain	AGP
FR	United Kingdom	LPL	Spain	ALC
FR	United Kingdom	LPL	Spain	BCN
FR	United Kingdom	LPL	Slovakia	BTS
FR	United Kingdom	LPL	France	CCF
FR	United Kingdom	LPL	Ireland	DUB
FR	United Kingdom	LPL	France	EGC
FR	United Kingdom	LPL	Portugal	FAO
FR	United Kingdom	LPL	France	FNI
FR	United Kingdom	LPL	Spain	FUE
FR	United Kingdom	LPL	Spain	IBZ
FR	United Kingdom	LPL	Greece	KGS
FR	United Kingdom	LPL	Poland	KRK
FR	United Kingdom	LPL	United Kingdom	LDY
FR	United Kingdom	LPL	France	LIG
FR	United Kingdom	LPL	Spain	LPA
FR	United Kingdom	LPL	Malta	MLA
FR	United Kingdom	LPL	Ireland	NOC
FR	United Kingdom	LPL	Portugal	OPO
FR	United Kingdom	LPL	Ireland	ORK
FR	United Kingdom	LPL	Spain	PMI
FR	United Kingdom	LPL	Poland	POZ
FR	United Kingdom	LPL	Italy	PSA
FR	United Kingdom	LPL	Spain	REU
FR	United Kingdom	LPL	Greece	RHO
FR	United Kingdom	LPL	Ireland	SNN
FR	United Kingdom	LPL	Poland	SZZ
FR	United Kingdom	LPL	Spain	TFS
FR	United Kingdom	LPL	Sandefjord	TRF
FR	United Kingdom	LPL	Lithuania	VNO
FR	United Kingdom	LPL	Poland	WMI
FR	United Kingdom	LPL	Poland	WRO
FR	Finland	LPP	Italy	BGY
FR	Finland	LPP	Spain	GRO
FR	Finland	LPP	Germany	NRN
FR	France	LRH	Belgium	CRL
FR	France	LRH	Ireland	DUB
FR	France	LRH	United Kingdom	EMA
FR	France	LRH	Portugal	OPO
FR	France	LRH	United Kingdom	STN
FR	United Kingdom	LTN	Spain	ACE
FR	United Kingdom	LTN	Italy	AHO
FR	United Kingdom	LTN	Slovakia	BTS
FR	United Kingdom	LTN	France	BZR
FR	United Kingdom	LTN	Ireland	DUB
FR	United Kingdom	LTN	France	FNI
FR	United Kingdom	LTN	Spain	FUE
FR	United Kingdom	LTN	Spain	GRO
FR	United Kingdom	LTN	Ireland	KIR
FR	United Kingdom	LTN	Lithuania	KUN
FR	United Kingdom	LTN	Spain	LPA
FR	United Kingdom	LTN	Spain	MJV
FR	United Kingdom	LTN	Malta	MLA
FR	United Kingdom	LTN	Ireland	NOC
FR	United Kingdom	LTN	Morocco	RAK
FR	United Kingdom	LTN	Spain	REU
FR	United Kingdom	LTN	Poland	RZE
FR	United Kingdom	LTN	Spain	TFS
FR	Poland	LUZ	United Kingdom	STN
FR	Spain	MAD	Spain	ACE
FR	Spain	MAD	Italy	AHO
FR	Spain	MAD	Italy	BGY
FR	Spain	MAD	Italy	BLQ
FR	Spain	MAD	Hungary	BUD
FR	Spain	MAD	France	BVA
FR	Spain	MAD	Italy	CAG
FR	Spain	MAD	Italy	CIA
FR	Spain	MAD	Belgium	CRL
FR	Spain	MAD	Italy	CTA
FR	Spain	MAD	Ireland	DUB
FR	Spain	MAD	Spain	FUE
FR	Spain	MAD	Spain	IBZ
FR	Spain	MAD	Poland	KRK
FR	Spain	MAD	Spain	LPA
FR	Spain	MAD	United Kingdom	MAN
FR	Spain	MAD	Malta	MLA
FR	Spain	MAD	France	MRS
FR	Spain	MAD	Portugal	OPO
FR	Spain	MAD	Spain	PMI
FR	Spain	MAD	Italy	PMO
FR	Spain	MAD	Italy	PSA
FR	Spain	MAD	Morocco	RAK
FR	Spain	MAD	Morocco	RBA
FR	Spain	MAD	Rygge	RYG
FR	Spain	MAD	Spain	SCQ
FR	Spain	MAD	United Kingdom	STN
FR	Spain	MAD	Spain	TFN
FR	Spain	MAD	Spain	TFS
FR	Spain	MAD	Morocco	TNG
FR	Spain	MAH	Spain	BCN
FR	Spain	MAH	United Kingdom	EMA
FR	Spain	MAH	Spain	VLC
FR	United Kingdom	MAN	Spain	ACE
FR	United Kingdom	MAN	Spain	AGP
FR	United Kingdom	MAN	Spain	ALC
FR	United Kingdom	MAN	Spain	BCN
FR	United Kingdom	MAN	Italy	BGY
FR	United Kingdom	MAN	Italy	BLQ
FR	United Kingdom	MAN	Germany	BRE
FR	United Kingdom	MAN	Hungary	BUD
FR	United Kingdom	MAN	France	BVA
FR	United Kingdom	MAN	France	BZR
FR	United Kingdom	MAN	Greece	CFU
FR	United Kingdom	MAN	Italy	CIA
FR	United Kingdom	MAN	Belgium	CRL
FR	United Kingdom	MAN	Ireland	DUB
FR	United Kingdom	MAN	Portugal	FAO
FR	United Kingdom	MAN	Spain	FUE
FR	United Kingdom	MAN	Poland	GDN
FR	United Kingdom	MAN	Spain	GRO
FR	United Kingdom	MAN	Spain	IBZ
FR	United Kingdom	MAN	Poland	KRK
FR	United Kingdom	MAN	Portugal	LIS
FR	United Kingdom	MAN	Spain	LPA
FR	United Kingdom	MAN	Spain	MAD
FR	United Kingdom	MAN	Spain	MJV
FR	United Kingdom	MAN	Cyprus	PFO
FR	United Kingdom	MAN	Spain	PMI
FR	United Kingdom	MAN	Spain	REU
FR	United Kingdom	MAN	Latvia	RIX
FR	United Kingdom	MAN	Rygge	RYG
FR	United Kingdom	MAN	Poland	RZE
FR	United Kingdom	MAN	Spain	TFS
FR	United Kingdom	MAN	Estonia	TLL
FR	United Kingdom	MAN	Italy	TPS
FR	United Kingdom	MAN	Spain	VLC
FR	United Kingdom	MAN	Poland	WMI
FR	United Kingdom	MAN	Croatia	ZAD
FR	Spain	MJV	United Kingdom	BHX
FR	Spain	MJV	United Kingdom	BOH
FR	Spain	MJV	Ireland	DUB
FR	Spain	MJV	Netherlands	EIN
FR	Spain	MJV	United Kingdom	EMA
FR	Spain	MJV	United Kingdom	LBA
FR	Spain	MJV	United Kingdom	LTN
FR	Spain	MJV	United Kingdom	MAN
FR	Spain	MJV	United Kingdom	PIK
FR	Spain	MJV	United Kingdom	STN
FR	Malta	MLA	Italy	BGY
FR	Malta	MLA	United Kingdom	BHX
FR	Malta	MLA	Denmark	BLL
FR	Malta	MLA	Italy	BLQ
FR	Malta	MLA	United Kingdom	BOH
FR	Malta	MLA	Italy	BRI
FR	Malta	MLA	United Kingdom	BRS
FR	Malta	MLA	Ireland	DUB
FR	Malta	MLA	United Kingdom	EDI
FR	Malta	MLA	Netherlands	EIN
FR	Malta	MLA	Spain	GRO
FR	Malta	MLA	Sweden	GSE
FR	Malta	MLA	Poland	KRK
FR	Malta	MLA	Lithuania	KUN
FR	Malta	MLA	United Kingdom	LBA
FR	Malta	MLA	United Kingdom	LPL
FR	Malta	MLA	United Kingdom	LTN
FR	Malta	MLA	Spain	MAD
FR	Malta	MLA	France	MRS
FR	Malta	MLA	Sweden	NYO
FR	Malta	MLA	United Kingdom	PIK
FR	Malta	MLA	Italy	PSA
FR	Malta	MLA	Rygge	RYG
FR	Malta	MLA	United Kingdom	STN
FR	Malta	MLA	Italy	TPS
FR	Malta	MLA	Italy	TRN
FR	Malta	MLA	Italy	TSF
FR	Malta	MLA	Poland	WRO
FR	Sweden	MMX	Spain	AGP
FR	Sweden	MMX	United Kingdom	STN
FR	France	MPL	Belgium	CRL
FR	France	MPL	Germany	HHN
FR	France	MPL	United Kingdom	LBA
FR	France	MRS	Morocco	AGA
FR	France	MRS	Spain	AGP
FR	France	MRS	France	BES
FR	France	MRS	France	BOD
FR	France	MRS	Italy	CAG
FR	France	MRS	Greece	CHQ
FR	France	MRS	Italy	CIA
FR	France	MRS	Belgium	CRL
FR	France	MRS	Italy	CTA
FR	France	MRS	United Kingdom	EDI
FR	France	MRS	Netherlands	EIN
FR	France	MRS	Morocco	ESU
FR	France	MRS	Morocco	FEZ
FR	France	MRS	Sweden	GSE
FR	France	MRS	Spain	IBZ
FR	France	MRS	France	LIL
FR	France	MRS	Portugal	LIS
FR	France	MRS	Spain	MAD
FR	France	MRS	Malta	MLA
FR	France	MRS	Morocco	NDR
FR	France	MRS	France	NTE
FR	France	MRS	Portugal	OPO
FR	France	MRS	Morocco	OUD
FR	France	MRS	Spain	PMI
FR	France	MRS	Italy	PMO
FR	France	MRS	Morocco	RAK
FR	France	MRS	Morocco	RBA
FR	France	MRS	United Kingdom	STN
FR	France	MRS	Spain	SVQ
FR	France	MRS	Morocco	TNG
FR	France	MRS	France	TUF
FR	France	MRS	Spain	VLC
FR	France	MRS	Poland	WMI
FR	France	MRS	Croatia	ZAD
FR	Netherlands	MST	Spain	ALC
FR	Netherlands	MST	Italy	BRI
FR	Netherlands	MST	Portugal	FAO
FR	Netherlands	MST	Spain	GRO
FR	Netherlands	MST	Portugal	OPO
FR	Netherlands	MST	Spain	PMI
FR	Netherlands	MST	Spain	TFS
FR	Netherlands	MST	Italy	TPS
FR	France	NCE	Ireland	DUB
FR	France	NCE	Ireland	SNN
FR	United Kingdom	NCL	Ireland	DUB
FR	United Kingdom	NCL	Spain	GRO
FR	Morocco	NDR	Spain	BCN
FR	Morocco	NDR	France	BVA
FR	Morocco	NDR	Belgium	CRL
FR	Morocco	NDR	Germany	HHN
FR	Morocco	NDR	France	MRS
FR	Ireland	NOC	Spain	ACE
FR	Ireland	NOC	Spain	AGP
FR	Ireland	NOC	Spain	ALC
FR	Ireland	NOC	United Kingdom	BRS
FR	Ireland	NOC	Netherlands	EIN
FR	Ireland	NOC	United Kingdom	EMA
FR	Ireland	NOC	Portugal	FAO
FR	Ireland	NOC	Lithuania	KUN
FR	Ireland	NOC	United Kingdom	LPL
FR	Ireland	NOC	United Kingdom	LTN
FR	Ireland	NOC	United Kingdom	STN
FR	Ireland	NOC	Spain	TFS
FR	Germany	NRN	Spain	ACE
FR	Germany	NRN	Spain	AGP
FR	Germany	NRN	Italy	AHO
FR	Germany	NRN	Spain	ALC
FR	Germany	NRN	Italy	AOI
FR	Germany	NRN	Italy	BGY
FR	Germany	NRN	Italy	BLQ
FR	Germany	NRN	Italy	BRI
FR	Germany	NRN	France	BZR
FR	Germany	NRN	Italy	CAG
FR	Germany	NRN	Greece	CFU
FR	Germany	NRN	Greece	CHQ
FR	Germany	NRN	Italy	CIA
FR	Germany	NRN	United Kingdom	EDI
FR	Germany	NRN	Portugal	FAO
FR	Germany	NRN	Morocco	FEZ
FR	Germany	NRN	Spain	FUE
FR	Germany	NRN	Spain	GRO
FR	Germany	NRN	Spain	IBZ
FR	Germany	NRN	Spain	LEI
FR	Germany	NRN	Spain	LPA
FR	Germany	NRN	Finland	LPP
FR	Germany	NRN	Portugal	OPO
FR	Germany	NRN	Morocco	OUD
FR	Germany	NRN	Spain	PMI
FR	Germany	NRN	Italy	PMO
FR	Germany	NRN	Italy	PSA
FR	Germany	NRN	Italy	PSR
FR	Germany	NRN	Morocco	RAK
FR	Germany	NRN	Latvia	RIX
FR	Germany	NRN	Spain	SDR
FR	Germany	NRN	Greece	SKG
FR	Germany	NRN	United Kingdom	STN
FR	Germany	NRN	Italy	SUF
FR	Germany	NRN	Spain	TFS
FR	Germany	NRN	Italy	TSF
FR	Germany	NRN	Spain	VLC
FR	Germany	NRN	Croatia	ZAD
FR	France	NTE	Ireland	DUB
FR	France	NTE	Morocco	FEZ
FR	France	NTE	France	MRS
FR	Germany	NUE	Spain	AGP
FR	Germany	NUE	Spain	ALC
FR	Germany	NUE	United Kingdom	STN
FR	Sweden	NYO	Spain	AGP
FR	Sweden	NYO	Italy	AHO
FR	Sweden	NYO	Spain	ALC
FR	Sweden	NYO	Spain	BCN
FR	Sweden	NYO	Italy	BGY
FR	Sweden	NYO	France	BIQ
FR	Sweden	NYO	Germany	BRE
FR	Sweden	NYO	France	BVA
FR	Sweden	NYO	France	BZR
FR	Sweden	NYO	Greece	CHQ
FR	Sweden	NYO	Italy	CIA
FR	Sweden	NYO	Belgium	CRL
FR	Sweden	NYO	Poland	KRK
FR	Sweden	NYO	Malta	MLA
FR	Sweden	NYO	Cyprus	PFO
FR	Sweden	NYO	Spain	PMI
FR	Sweden	NYO	Italy	PSA
FR	Sweden	NYO	Greece	RHO
FR	Sweden	NYO	Croatia	RJK
FR	Sweden	NYO	Greece	SKG
FR	Sweden	NYO	United Kingdom	STN
FR	Sweden	NYO	Italy	TSF
FR	Sweden	NYO	Poland	WMI
FR	Sweden	NYO	Croatia	ZAD
FR	Portugal	OPO	Spain	BCN
FR	Portugal	OPO	Italy	BGY
FR	Portugal	OPO	Italy	BLQ
FR	Portugal	OPO	France	BOD
FR	Portugal	OPO	Germany	BRE
FR	Portugal	OPO	Belgium	BRU
FR	Portugal	OPO	France	BVA
FR	Portugal	OPO	France	CCF
FR	Portugal	OPO	France	CFE
FR	Portugal	OPO	Italy	CIA
FR	Portugal	OPO	Belgium	CRL
FR	Portugal	OPO	France	DLE
FR	Portugal	OPO	Germany	DTM
FR	Portugal	OPO	Ireland	DUB
FR	Portugal	OPO	France	EBU
FR	Portugal	OPO	Netherlands	EIN
FR	Portugal	OPO	Portugal	FAO
FR	Portugal	OPO	Germany	FKB
FR	Portugal	OPO	Germany	FMM
FR	Portugal	OPO	Germany	HHN
FR	Portugal	OPO	France	LIL
FR	Portugal	OPO	Portugal	LIS
FR	Portugal	OPO	Spain	LPA
FR	Portugal	OPO	United Kingdom	LPL
FR	Portugal	OPO	France	LRH
FR	Portugal	OPO	Spain	MAD
FR	Portugal	OPO	France	MRS
FR	Portugal	OPO	Netherlands	MST
FR	Portugal	OPO	Germany	NRN
FR	Portugal	OPO	Spain	PMI
FR	Portugal	OPO	United Kingdom	STN
FR	Portugal	OPO	France	SXB
FR	Portugal	OPO	Spain	TFS
FR	Portugal	OPO	France	TUF
FR	Portugal	OPO	Spain	VLC
FR	Portugal	OPO	France	XCR
FR	Ireland	ORK	Spain	ACE
FR	Ireland	ORK	Spain	AGP
FR	Ireland	ORK	United Kingdom	EMA
FR	Ireland	ORK	Portugal	FAO
FR	Ireland	ORK	Spain	FUE
FR	Ireland	ORK	Poland	GDN
FR	Ireland	ORK	United Kingdom	LGW
FR	Ireland	ORK	Spain	LPA
FR	Ireland	ORK	United Kingdom	LPL
FR	Ireland	ORK	Spain	PMI
FR	Ireland	ORK	United Kingdom	STN
FR	Ireland	ORK	Spain	TFS
FR	Ireland	ORK	Lithuania	VNO
FR	Ireland	ORK	Poland	WRO
FR	Croatia	OSI	United Kingdom	STN
FR	Czech Republic	OSR	United Kingdom	STN
FR	Romania	OTP	Ireland	DUB
FR	Romania	OTP	United Kingdom	STN
FR	Morocco	OUD	France	BVA
FR	Morocco	OUD	Belgium	CRL
FR	Morocco	OUD	France	MRS
FR	Morocco	OUD	Germany	NRN
FR	Bulgaria	PDV	Germany	HHN
FR	Bulgaria	PDV	United Kingdom	STN
FR	Italy	PEG	Italy	CAG
FR	Italy	PEG	Belgium	CRL
FR	Italy	PEG	United Kingdom	STN
FR	Italy	PEG	Italy	TPS
FR	Cyprus	PFO	Greece	ATH
FR	Cyprus	PFO	Greece	CHQ
FR	Cyprus	PFO	Belgium	CRL
FR	Cyprus	PFO	Greece	GPA
FR	Cyprus	PFO	Poland	KRK
FR	Cyprus	PFO	Lithuania	KUN
FR	Cyprus	PFO	United Kingdom	MAN
FR	Cyprus	PFO	Sweden	NYO
FR	Cyprus	PFO	Greece	SKG
FR	Cyprus	PFO	United Kingdom	STN
FR	France	PGF	Belgium	CRL
FR	France	PGF	United Kingdom	STN
FR	United Kingdom	PIK	Spain	ACE
FR	United Kingdom	PIK	Spain	AGP
FR	United Kingdom	PIK	Spain	ALC
FR	United Kingdom	PIK	Spain	BCN
FR	United Kingdom	PIK	France	CCF
FR	United Kingdom	PIK	Greece	CFU
FR	United Kingdom	PIK	Italy	CIA
FR	United Kingdom	PIK	Ireland	DUB
FR	United Kingdom	PIK	Portugal	FAO
FR	United Kingdom	PIK	Spain	FUE
FR	United Kingdom	PIK	Spain	IBZ
FR	United Kingdom	PIK	United Kingdom	LDY
FR	United Kingdom	PIK	Spain	LPA
FR	United Kingdom	PIK	Spain	MJV
FR	United Kingdom	PIK	Malta	MLA
FR	United Kingdom	PIK	Spain	PMI
FR	United Kingdom	PIK	Spain	REU
FR	United Kingdom	PIK	Latvia	RIX
FR	United Kingdom	PIK	Spain	TFS
FR	United Kingdom	PIK	Poland	WMI
FR	United Kingdom	PIK	Poland	WRO
FR	France	PIS	Ireland	SNN
FR	France	PIS	United Kingdom	STN
FR	Italy	PMF	Italy	AHO
FR	Italy	PMF	Italy	CAG
FR	Italy	PMF	United Kingdom	STN
FR	Italy	PMF	Italy	TPS
FR	Spain	PMI	Denmark	AAR
FR	Spain	PMI	Spain	AGP
FR	Spain	PMI	Spain	BCN
FR	Spain	PMI	Italy	BGY
FR	Spain	PMI	United Kingdom	BHX
FR	Spain	PMI	Denmark	BLL
FR	Spain	PMI	Italy	BLQ
FR	Spain	PMI	United Kingdom	BOH
FR	Spain	PMI	Germany	BRE
FR	Spain	PMI	United Kingdom	BRS
FR	Spain	PMI	Belgium	BRU
FR	Spain	PMI	Slovakia	BTS
FR	Spain	PMI	France	BVA
FR	Spain	PMI	Germany	CGN
FR	Spain	PMI	Italy	CIA
FR	Spain	PMI	Belgium	CRL
FR	Spain	PMI	Germany	DTM
FR	Spain	PMI	Ireland	DUB
FR	Spain	PMI	United Kingdom	EDI
FR	Spain	PMI	Netherlands	EIN
FR	Spain	PMI	United Kingdom	EMA
FR	Spain	PMI	Germany	FKB
FR	Spain	PMI	Germany	FMM
FR	Spain	PMI	Spain	GRO
FR	Spain	PMI	Netherlands	GRQ
FR	Spain	PMI	Sweden	GSE
FR	Spain	PMI	Germany	HHN
FR	Spain	PMI	Lithuania	KUN
FR	Spain	PMI	United Kingdom	LBA
FR	Spain	PMI	Germany	LBC
FR	Spain	PMI	United Kingdom	LPL
FR	Spain	PMI	Spain	MAD
FR	Spain	PMI	United Kingdom	MAN
FR	Spain	PMI	France	MRS
FR	Spain	PMI	Netherlands	MST
FR	Spain	PMI	Germany	NRN
FR	Spain	PMI	Sweden	NYO
FR	Spain	PMI	Portugal	OPO
FR	Spain	PMI	Ireland	ORK
FR	Spain	PMI	United Kingdom	PIK
FR	Spain	PMI	Spain	REU
FR	Spain	PMI	Rygge	RYG
FR	Spain	PMI	Spain	SCQ
FR	Spain	PMI	Spain	SDR
FR	Spain	PMI	Ireland	SNN
FR	Spain	PMI	United Kingdom	STN
FR	Spain	PMI	Spain	SVQ
FR	Spain	PMI	Spain	VLC
FR	Spain	PMI	Poland	WMI
FR	Italy	PMO	Italy	BGY
FR	Italy	PMO	Italy	BLQ
FR	Italy	PMO	Italy	FCO
FR	Italy	PMO	Spain	MAD
FR	Italy	PMO	France	MRS
FR	Italy	PMO	Germany	NRN
FR	Italy	PMO	Italy	PSA
FR	Italy	PMO	United Kingdom	STN
FR	Italy	PMO	Spain	SVQ
FR	Italy	PMO	Italy	TSF
FR	Poland	POZ	United Kingdom	BRS
FR	Poland	POZ	Italy	CIA
FR	Poland	POZ	Ireland	DUB
FR	Poland	POZ	United Kingdom	EDI
FR	Poland	POZ	Spain	GRO
FR	Poland	POZ	United Kingdom	LPL
FR	Poland	POZ	Rygge	RYG
FR	Poland	POZ	United Kingdom	STN
FR	Czech Republic	PRG	Ireland	DUB
FR	Czech Republic	PRG	United Kingdom	STN
FR	Italy	PSA	Italy	AHO
FR	Italy	PSA	Italy	BDS
FR	Italy	PSA	Denmark	BLL
FR	Italy	PSA	United Kingdom	BOH
FR	Italy	PSA	Italy	BRI
FR	Italy	PSA	Hungary	BUD
FR	Italy	PSA	France	BVA
FR	Italy	PSA	Italy	CAG
FR	Italy	PSA	Italy	CIY
FR	Italy	PSA	Belgium	CRL
FR	Italy	PSA	Ireland	DUB
FR	Italy	PSA	United Kingdom	EDI
FR	Italy	PSA	Netherlands	EIN
FR	Italy	PSA	United Kingdom	EMA
FR	Italy	PSA	Morocco	FEZ
FR	Italy	PSA	Spain	FUE
FR	Italy	PSA	Poland	GDN
FR	Italy	PSA	Spain	GRO
FR	Italy	PSA	Sweden	GSE
FR	Italy	PSA	Norway	HAU
FR	Italy	PSA	Germany	HHN
FR	Italy	PSA	Spain	IBZ
FR	Italy	PSA	Poland	KRK
FR	Italy	PSA	United Kingdom	LBA
FR	Italy	PSA	Germany	LBC
FR	Italy	PSA	Portugal	LIS
FR	Italy	PSA	Spain	LPA
FR	Italy	PSA	United Kingdom	LPL
FR	Italy	PSA	Spain	MAD
FR	Italy	PSA	Malta	MLA
FR	Italy	PSA	Germany	NRN
FR	Italy	PSA	Sweden	NYO
FR	Italy	PSA	Italy	PMO
FR	Italy	PSA	Morocco	RAK
FR	Italy	PSA	Greece	SKG
FR	Italy	PSA	United Kingdom	STN
FR	Italy	PSA	Italy	SUF
FR	Italy	PSA	Spain	SVQ
FR	Italy	PSA	Spain	TFS
FR	Italy	PSA	Italy	TPS
FR	Italy	PSA	Sandefjord	TRF
FR	Italy	PSA	Spain	VLC
FR	Italy	PSA	Poland	WMI
FR	Italy	PSR	Italy	BGY
FR	Italy	PSR	France	BVA
FR	Italy	PSR	Italy	CAG
FR	Italy	PSR	Belgium	CRL
FR	Italy	PSR	Spain	GRO
FR	Italy	PSR	Germany	HHN
FR	Italy	PSR	Germany	NRN
FR	Italy	PSR	United Kingdom	STN
FR	Croatia	PUY	France	BVA
FR	Croatia	PUY	Belgium	CRL
FR	Croatia	PUY	Germany	HHN
FR	Croatia	PUY	Rygge	RYG
FR	Croatia	PUY	United Kingdom	STN
FR	Morocco	RAK	Italy	BGY
FR	Morocco	RAK	France	BVA
FR	Morocco	RAK	Italy	CIA
FR	Morocco	RAK	Belgium	CRL
FR	Morocco	RAK	France	DLE
FR	Morocco	RAK	Ireland	DUB
FR	Morocco	RAK	Netherlands	EIN
FR	Morocco	RAK	Spain	GRO
FR	Morocco	RAK	Germany	HHN
FR	Morocco	RAK	United Kingdom	LTN
FR	Morocco	RAK	Spain	MAD
FR	Morocco	RAK	France	MRS
FR	Morocco	RAK	Germany	NRN
FR	Morocco	RAK	Italy	PSA
FR	Morocco	RAK	United Kingdom	STN
FR	Morocco	RAK	Spain	SVQ
FR	Morocco	RAK	France	TUF
FR	Morocco	RAK	France	XCR
FR	Morocco	RBA	France	BVA
FR	Morocco	RBA	Belgium	CRL
FR	Morocco	RBA	Spain	GRO
FR	Morocco	RBA	Spain	MAD
FR	Morocco	RBA	France	MRS
FR	Morocco	RBA	United Kingdom	STN
FR	France	RDZ	Belgium	CRL
FR	France	RDZ	Ireland	DUB
FR	France	RDZ	United Kingdom	STN
FR	Spain	REU	United Kingdom	BHX
FR	Spain	REU	United Kingdom	BRS
FR	Spain	REU	Belgium	CRL
FR	Spain	REU	Ireland	DUB
FR	Spain	REU	Netherlands	EIN
FR	Spain	REU	United Kingdom	EMA
FR	Spain	REU	Germany	HHN
FR	Spain	REU	United Kingdom	LPL
FR	Spain	REU	United Kingdom	LTN
FR	Spain	REU	United Kingdom	MAN
FR	Spain	REU	United Kingdom	PIK
FR	Spain	REU	Spain	PMI
FR	Spain	REU	United Kingdom	STN
FR	Greece	RHO	Greece	ATH
FR	Greece	RHO	Italy	BGY
FR	Greece	RHO	United Kingdom	BOH
FR	Greece	RHO	Belgium	CRL
FR	Greece	RHO	United Kingdom	EMA
FR	Greece	RHO	Lithuania	KUN
FR	Greece	RHO	United Kingdom	LPL
FR	Greece	RHO	Sweden	NYO
FR	Greece	RHO	Rygge	RYG
FR	Greece	RHO	United Kingdom	STN
FR	Latvia	RIX	Italy	BGY
FR	Latvia	RIX	Germany	BRE
FR	Latvia	RIX	Ireland	DUB
FR	Latvia	RIX	United Kingdom	EMA
FR	Latvia	RIX	Germany	HHN
FR	Latvia	RIX	United Kingdom	MAN
FR	Latvia	RIX	Germany	NRN
FR	Latvia	RIX	United Kingdom	PIK
FR	Latvia	RIX	Rygge	RYG
FR	Latvia	RIX	United Kingdom	STN
FR	Croatia	RJK	Sweden	NYO
FR	Rygge	RYG	Spain	AGP
FR	Rygge	RYG	Spain	ALC
FR	Rygge	RYG	Spain	BCN
FR	Rygge	RYG	Italy	BGY
FR	Rygge	RYG	Italy	BLQ
FR	Rygge	RYG	France	BVA
FR	Rygge	RYG	France	BZR
FR	Rygge	RYG	Greece	CFU
FR	Rygge	RYG	Greece	CHQ
FR	Rygge	RYG	Italy	CIA
FR	Rygge	RYG	Belgium	CRL
FR	Rygge	RYG	Ireland	DUB
FR	Rygge	RYG	United Kingdom	EDI
FR	Rygge	RYG	Poland	GDN
FR	Rygge	RYG	Greece	KGS
FR	Rygge	RYG	Poland	KRK
FR	Rygge	RYG	Lithuania	KUN
FR	Rygge	RYG	Spain	MAD
FR	Rygge	RYG	United Kingdom	MAN
FR	Rygge	RYG	Malta	MLA
FR	Rygge	RYG	Spain	PMI
FR	Rygge	RYG	Poland	POZ
FR	Rygge	RYG	Croatia	PUY
FR	Rygge	RYG	Greece	RHO
FR	Rygge	RYG	Latvia	RIX
FR	Rygge	RYG	Poland	RZE
FR	Rygge	RYG	Greece	SKG
FR	Rygge	RYG	United Kingdom	STN
FR	Rygge	RYG	Germany	SXF
FR	Rygge	RYG	Estonia	TLL
FR	Rygge	RYG	Italy	TSF
FR	Rygge	RYG	Lithuania	VNO
FR	Rygge	RYG	Poland	WMI
FR	Rygge	RYG	Poland	WRO
FR	Rygge	RYG	Croatia	ZAD
FR	Poland	RZE	United Kingdom	BRS
FR	Poland	RZE	Ireland	DUB
FR	Poland	RZE	United Kingdom	EMA
FR	Poland	RZE	United Kingdom	LTN
FR	Poland	RZE	United Kingdom	MAN
FR	Poland	RZE	Rygge	RYG
FR	Poland	RZE	United Kingdom	STN
FR	Spain	SCQ	Spain	ACE
FR	Spain	SCQ	Spain	AGP
FR	Spain	SCQ	Spain	ALC
FR	Spain	SCQ	Spain	BCN
FR	Spain	SCQ	Italy	BGY
FR	Spain	SCQ	Germany	HHN
FR	Spain	SCQ	Spain	LPA
FR	Spain	SCQ	Spain	MAD
FR	Spain	SCQ	Spain	PMI
FR	Spain	SCQ	United Kingdom	STN
FR	Spain	SCQ	Spain	SVQ
FR	Spain	SCQ	Spain	TFS
FR	Spain	SCQ	Spain	VLC
